Count,Lityear,Year,Season,Site,Stand,Plot,Treatment,N,P,Ca,Basket,Total_Mass,Leaf_Mass,Basket_Type,Basket_Area,Total_Mass_g_m2,Sorted,ACPE,ACRU,ACSA3,ACSP2,BE_sp,BEAL2,BEPA,BEPO,FAGR,FRAM2,PIRU,PO_sp,POGR4,POTR5,PRPE2,PRSE2,QURU,SOAM3,TIAM,TSCA,VILA11,Unknown,Seeds,Nonleaf,OTHER_Spring,Other,Twigs <16mm,Twigs 16-30mm,Problematic,Comments
2724,2013,2013,Fall,HB,HBM,1,NP,1,1,0,B2,113.5,NA,1,0.23,493.48,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2725,2013,2013,Fall,HB,HBM,1,NP,1,1,0,CENTER,80.9,NA,1,0.23,351.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2726,2013,2013,Fall,HB,HBM,2,N,1,0,0,A1,81,NA,1,0.23,352.17,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2727,2013,2013,Fall,HB,HBM,2,N,1,0,0,A2,70.3,NA,1,0.23,305.65,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2728,2013,2013,Fall,HB,HBM,2,N,1,0,0,B1,82.3,NA,1,0.23,357.83,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2729,2013,2013,Fall,HB,HBM,2,N,1,0,0,B2,74.2,NA,1,0.23,322.61,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2730,2013,2013,Fall,HB,HBM,2,N,1,0,0,CENTER,88.8,NA,1,0.23,386.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,"previously labeled C1, changed to Center"
2731,2013,2013,Fall,HB,HBM,3,C,0,0,0,A1,73,NA,1,0.23,317.39,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2732,2013,2013,Fall,HB,HBM,3,C,0,0,0,A2,83.1,NA,1,0.23,361.30,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2733,2013,2013,Fall,HB,HBM,3,C,0,0,0,B1,85.8,NA,1,0.23,373.04,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2734,2013,2013,Fall,HB,HBM,3,C,0,0,0,B2,77.6,NA,1,0.23,337.39,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2735,2013,2013,Fall,HB,HBM,3,C,0,0,0,CENTER,82.3,NA,1,0.23,357.83,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,"previously labeled C1, changed to CENTER"
2736,2013,2013,Fall,HB,HBM,4,P,0,1,0,A1,74.2,NA,1,0.23,322.61,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2737,2013,2013,Fall,HB,HBM,4,P,0,1,0,A2,73,NA,1,0.23,317.39,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2738,2013,2013,Fall,HB,HBM,4,P,0,1,0,B1,61.2,NA,1,0.23,266.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2739,2013,2013,Fall,HB,HBM,4,P,0,1,0,B2,82.5,NA,1,0.23,358.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2740,2013,2013,Fall,HB,HBM,4,P,0,1,0,CENTER,72.8,NA,1,0.23,316.52,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,"previously labeled C1, changed to CENTER"
2741,2013,2013,Fall,HB,HBO,1,P,0,1,0,A1,44.01,NA,1,0.23,191.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2742,2013,2013,Fall,HB,HBO,1,P,0,1,0,A3,55.8,NA,1,0.23,242.61,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2743,2013,2013,Fall,HB,HBO,1,P,0,1,0,B2,44.4,NA,1,0.23,193.04,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2744,2013,2013,Fall,HB,HBO,1,P,0,1,0,C3,67.1,NA,1,0.23,291.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2745,2013,2013,Fall,HB,HBO,1,P,0,1,0,C1,62.91,NA,1,0.23,273.52,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2746,2013,2013,Fall,HB,HBO,2,N,1,0,0,A1,67.37,NA,1,0.23,292.91,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2747,2013,2013,Fall,HB,HBO,2,N,1,0,0,A3,62.4,NA,1,0.23,271.30,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2748,2013,2013,Fall,HB,HBO,2,N,1,0,0,B2,75.6,NA,1,0.23,328.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2749,2013,2013,Fall,HB,HBO,2,N,1,0,0,C1,72.3,NA,1,0.23,314.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2750,2013,2013,Fall,HB,HBO,2,N,1,0,0,C3,71.52,NA,1,0.23,310.96,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2751,2013,2013,Fall,HB,HBO,3,NP,1,1,0,A1,74,NA,1,0.23,321.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2752,2013,2013,Fall,HB,HBO,3,NP,1,1,0,A3,70.45,NA,1,0.23,306.30,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2753,2013,2013,Fall,HB,HBO,3,NP,1,1,0,B1,66,NA,1,0.23,286.96,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2754,2013,2013,Fall,HB,HBO,3,NP,1,1,0,C1,75.8,NA,1,0.23,329.57,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2755,2013,2013,Fall,HB,HBO,3,NP,1,1,0,C3,73.9,NA,1,0.23,321.30,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2756,2013,2013,Fall,HB,HBO,4,C,0,0,0,A1,66.4,NA,1,0.23,288.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2757,2013,2013,Fall,HB,HBO,4,C,0,0,0,A3,67.19,NA,1,0.23,292.13,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2758,2013,2013,Fall,HB,HBO,4,C,0,0,0,B2,80.1,NA,1,0.23,348.26,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2759,2013,2013,Fall,HB,HBO,4,C,0,0,0,C1,80.61,NA,1,0.23,350.48,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2760,2013,2013,Fall,HB,HBO,4,C,0,0,0,C3,63.63,NA,1,0.23,276.65,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2761,2013,2013,Fall,JB,JBM,1,NP,1,1,0,A1,53.1,NA,1,0.23,230.87,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2762,2013,2013,Fall,JB,JBM,1,NP,1,1,0,A2,49.3,NA,1,0.23,214.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2763,2013,2013,Fall,JB,JBM,1,NP,1,1,0,B1,54.2,NA,1,0.23,235.65,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2764,2013,2013,Fall,JB,JBM,1,NP,1,1,0,B2,50.4,NA,1,0.23,219.13,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2765,2013,2013,Fall,JB,JBM,1,NP,1,1,0,CENTER,54.6,NA,1,0.23,237.39,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2766,2013,2013,Fall,JB,JBM,2,N,1,0,0,A1,54.8,NA,1,0.23,238.26,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2767,2013,2013,Fall,JB,JBM,2,N,1,0,0,A2,49.6,NA,1,0.23,215.65,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2768,2013,2013,Fall,JB,JBM,2,N,1,0,0,B1,54,NA,1,0.23,234.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2769,2013,2013,Fall,JB,JBM,2,N,1,0,0,B2,49.1,NA,1,0.23,213.48,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2770,2013,2013,Fall,JB,JBM,2,N,1,0,0,CENTER,52.8,NA,1,0.23,229.57,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2771,2013,2013,Fall,JB,JBM,3,C,0,0,0,A1,57.9,NA,1,0.23,251.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2772,2013,2013,Fall,JB,JBM,3,C,0,0,0,A2,65.8,NA,1,0.23,286.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2773,2013,2013,Fall,JB,JBM,3,C,0,0,0,B1,39.9,NA,1,0.23,173.48,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2774,2013,2013,Fall,JB,JBM,3,C,0,0,0,B2,56.7,NA,1,0.23,246.52,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2775,2013,2013,Fall,JB,JBM,3,C,0,0,0,CENTER,54.9,NA,1,0.23,238.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2776,2013,2013,Fall,JB,JBM,4,P,0,1,0,A1,50.9,NA,1,0.23,221.30,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2777,2013,2013,Fall,JB,JBM,4,P,0,1,0,A2,48.44,NA,1,0.23,210.61,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2778,2013,2013,Fall,JB,JBM,4,P,0,1,0,B1,53.7,NA,1,0.23,233.48,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2779,2013,2013,Fall,JB,JBM,4,P,0,1,0,B2,56.7,NA,1,0.23,246.52,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2780,2013,2013,Fall,JB,JBM,4,P,0,1,0,CENTER,57.6,NA,1,0.23,250.43,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2781,2013,2013,Fall,JB,JBO,1,NP,1,1,0,A1,47.6,NA,1,0.23,206.96,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2782,2013,2013,Fall,JB,JBO,1,NP,1,1,0,A3,59,NA,1,0.23,256.52,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2783,2013,2013,Fall,JB,JBO,1,NP,1,1,0,B2,51.3,NA,1,0.23,223.04,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2784,2013,2013,Fall,JB,JBO,1,NP,1,1,0,C1,42.8,NA,1,0.23,186.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2785,2013,2013,Fall,JB,JBO,1,NP,1,1,0,C3,42.2,NA,1,0.23,183.48,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2786,2013,2013,Fall,JB,JBO,2,P,0,1,0,A1,47.4,NA,1,0.23,206.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2787,2013,2013,Fall,JB,JBO,2,P,0,1,0,A3,47.7,NA,1,0.23,207.39,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2788,2013,2013,Fall,JB,JBO,2,P,0,1,0,B2,45.9,NA,1,0.23,199.57,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2789,2013,2013,Fall,JB,JBO,2,P,0,1,0,C1,60.4,NA,1,0.23,262.61,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2790,2013,2013,Fall,JB,JBO,2,P,0,1,0,C3,52.36,NA,1,0.23,227.65,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2791,2013,2013,Fall,JB,JBO,3,N,1,0,0,A1,53.8,NA,1,0.23,233.91,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2792,2013,2013,Fall,JB,JBO,3,N,1,0,0,A3,47,NA,1,0.23,204.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2793,2013,2013,Fall,JB,JBO,3,N,1,0,0,B2,54.53,NA,1,0.23,237.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2794,2013,2013,Fall,JB,JBO,3,N,1,0,0,C1,62.3,NA,1,0.23,270.87,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2795,2013,2013,Fall,JB,JBO,3,N,1,0,0,C3,43.5,NA,1,0.23,189.13,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2796,2013,2013,Fall,JB,JBO,4,C,0,0,0,A1,38.68,NA,1,0.23,168.17,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2797,2013,2013,Fall,JB,JBO,4,C,0,0,0,A3,52.8,NA,1,0.23,229.57,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2798,2013,2013,Fall,JB,JBO,4,C,0,0,0,B2,41.4,NA,1,0.23,180.00,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2799,2013,2013,Fall,JB,JBO,4,C,0,0,0,C1,40.81,NA,1,0.23,177.43,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2800,2013,2013,Fall,JB,JBO,4,C,0,0,0,C3,45.6,NA,1,0.23,198.26,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2801,2013,2014,Spring,BEF,C1,1,P,0,1,0,A1,8.4,NA,1,0.23,36.52,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2802,2013,2014,Spring,BEF,C1,1,P,0,1,0,A3,14.1,NA,1,0.23,61.30,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2803,2013,2014,Spring,BEF,C1,1,P,0,1,0,B2,12.1,NA,1,0.23,52.61,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2804,2013,2014,Spring,BEF,C1,1,P,0,1,0,C1,32.8,NA,1,0.23,142.61,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2805,2013,2014,Spring,BEF,C1,1,P,0,1,0,C3,11.3,NA,1,0.23,49.13,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2806,2013,2014,Spring,BEF,C1,2,N,1,0,0,A1,3.7,NA,1,0.23,16.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2807,2013,2014,Spring,BEF,C1,2,N,1,0,0,A3,13.7,NA,1,0.23,59.57,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2808,2013,2014,Spring,BEF,C1,2,N,1,0,0,B2,9.1,NA,1,0.23,39.57,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2809,2013,2014,Spring,BEF,C1,2,N,1,0,0,C1,6.6,NA,1,0.23,28.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2810,2013,2014,Spring,BEF,C1,2,N,1,0,0,C3,12.4,NA,1,0.23,53.91,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2811,2013,2014,Spring,BEF,C1,3,C,0,0,0,A1,12.6,NA,1,0.23,54.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2812,2013,2014,Spring,BEF,C1,3,C,0,0,0,A3,12.1,NA,1,0.23,52.61,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2813,2013,2014,Spring,BEF,C1,3,C,0,0,0,B2,35.6,NA,1,0.23,154.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2814,2013,2014,Spring,BEF,C1,3,C,0,0,0,C1,3.6,NA,1,0.23,15.65,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2815,2013,2014,Spring,BEF,C1,3,C,0,0,0,C3,11.5,NA,1,0.23,50.00,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2816,2013,2014,Spring,BEF,C1,4,NP,1,1,0,A1,10.6,NA,1,0.23,46.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2817,2013,2014,Spring,BEF,C1,4,NP,1,1,0,A3,11.4,NA,1,0.23,49.57,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2818,2013,2014,Spring,BEF,C1,4,NP,1,1,0,B2,14.2,NA,1,0.23,61.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2819,2013,2014,Spring,BEF,C1,4,NP,1,1,0,C1,11.3,NA,1,0.23,49.13,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2820,2013,2014,Spring,BEF,C1,4,NP,1,1,0,C3,21.1,NA,1,0.23,91.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2821,2013,2014,Spring,BEF,C2,1,NP,1,1,0,A1,47.4,NA,1,0.23,206.17,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2822,2013,2014,Spring,BEF,C2,1,NP,1,1,0,A3,15.0,NA,1,0.23,65.30,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2823,2013,2014,Spring,BEF,C2,1,NP,1,1,0,B2,14.0,NA,1,0.23,60.83,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2824,2013,2014,Spring,BEF,C2,1,NP,1,1,0,C1,17.8,NA,1,0.23,77.39,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2825,2013,2014,Spring,BEF,C2,1,NP,1,1,0,C3,30.1,NA,1,0.23,130.96,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
2826,2013,2014,Spring,BEF,C2,2,C,0,0,0,A1,9.7,NA,1,0.23,42.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
